"Datum","Umsatz","Warentyp","Temperatur","Wochentag","KielerWoche","Jahr","Monat","Tag","Ferienname","Feiertag"
2016-02-20,443.775109403269,"Broetchen",6,"Samstag",0,"2016","2","20","0","0"
2016-02-21,498.815874652613,"Broetchen",6.875,"Sonntag",0,"2016","2","21","0","0"
2016-02-22,236.927035507922,"Broetchen",5.875,"Montag",0,"2016","2","22","0","0"
2016-02-23,260.990205479987,"Broetchen",6.125,"Dienstag",0,"2016","2","23","0","0"
2016-02-24,242.649924353059,"Broetchen",4,"Mittwoch",0,"2016","2","24","0","0"
2016-02-25,237.155536345003,"Broetchen",3.5,"Donnerstag",0,"2016","2","25","0","0"
2016-02-26,254.772713211861,"Broetchen",3.625,"Freitag",0,"2016","2","26","0","0"
2016-02-27,344.439727506896,"Broetchen",1.5,"Samstag",0,"2016","2","27","0","0"
2016-02-28,475.067504097736,"Broetchen",3.5,"Sonntag",0,"2016","2","28","0","0"
2016-02-29,213.574073422175,"Broetchen",2.125,"Montag",0,"2016","2","29","0","0"
2016-03-01,227.734771550322,"Broetchen",2.25,"Dienstag",0,"2016","3","1","0","0"
2016-03-02,222.095648232034,"Broetchen",5,"Mittwoch",0,"2016","3","2","0","0"
2016-03-03,229.046716982771,"Broetchen",4.75,"Donnerstag",0,"2016","3","3","0","0"
2016-03-04,219.883104831763,"Broetchen",3.875,"Freitag",0,"2016","3","4","0","0"
2016-03-05,307.355804230078,"Broetchen",3.25,"Samstag",0,"2016","3","5","0","0"
2016-03-06,424.997870111198,"Broetchen",4.5,"Sonntag",0,"2016","3","6","0","0"
2016-03-07,261.046920938025,"Broetchen",4.75,"Montag",0,"2016","3","7","0","0"
2016-03-08,266.517131416557,"Broetchen",5,"Dienstag",0,"2016","3","8","0","0"
2016-03-09,271.328765064048,"Broetchen",6.75,"Mittwoch",0,"2016","3","9","0","0"
2016-03-10,293.908820913272,"Broetchen",4.375,"Donnerstag",0,"2016","3","10","0","0"
2016-03-11,254.5335408235,"Broetchen",3.5,"Freitag",0,"2016","3","11","0","0"
2016-03-12,369.210704930203,"Broetchen",2.75,"Samstag",0,"2016","3","12","0","0"
2016-03-13,457.374192354555,"Broetchen",0.875,"Sonntag",0,"2016","3","13","0","0"
2016-03-14,248.430200784947,"Broetchen",5,"Montag",0,"2016","3","14","0","0"
2016-03-15,274.617100464435,"Broetchen",5.75,"Dienstag",0,"2016","3","15","0","0"
2016-03-16,284.674093245276,"Broetchen",6.375,"Mittwoch",0,"2016","3","16","0","0"
2016-03-17,292.66701959477,"Broetchen",9.25,"Donnerstag",0,"2016","3","17","0","0"
2016-03-18,271.254945413232,"Broetchen",5.375,"Freitag",0,"2016","3","18","0","0"
2016-03-19,380.23741771866,"Broetchen",6,"Samstag",0,"2016","3","19","0","0"
2016-03-20,527.51544193685,"Broetchen",8.625,"Sonntag",0,"2016","3","20","0","0"
2016-03-21,270.390507218686,"Broetchen",7.5,"Montag",0,"2016","3","21","0","0"
2016-03-22,305.474521378648,"Broetchen",8.125,"Dienstag",0,"2016","3","22","0","0"
2016-03-23,328.778860928535,"Broetchen",9.125,"Mittwoch",0,"2016","3","23","0","0"
2016-03-26,603.695640303816,"Broetchen",9.75,"Samstag",0,"2016","3","26","Osterferien","0"
2016-03-27,684.171162722579,"Broetchen",8.625,"Sonntag",0,"2016","3","27","Osterferien","0"
2016-03-28,593.601919712894,"Broetchen",11.625,"Montag",0,"2016","3","28","Osterferien","Ostermontag"
2016-03-29,384.312439396431,"Broetchen",10,"Dienstag",0,"2016","3","29","Osterferien","0"
2016-03-30,337.623139607796,"Broetchen",8.5,"Mittwoch",0,"2016","3","30","Osterferien","0"
2016-03-31,368.852751120523,"Broetchen",9,"Donnerstag",0,"2016","3","31","Osterferien","0"
2016-04-01,369.569826021304,"Broetchen",9.125,"Freitag",0,"2016","4","1","Osterferien","0"
2016-04-02,436.278040312197,"Broetchen",12.75,"Samstag",0,"2016","4","2","Osterferien","0"
2016-04-03,401.200597393477,"Broetchen",15.5,"Sonntag",0,"2016","4","3","Osterferien","0"
2016-04-04,261.63640016653,"Broetchen",17.375,"Montag",0,"2016","4","4","Osterferien","0"
2016-04-05,246.716621441029,"Broetchen",10,"Dienstag",0,"2016","4","5","Osterferien","0"
2016-04-06,285.481476537921,"Broetchen",11.125,"Mittwoch",0,"2016","4","6","Osterferien","0"
2016-04-07,281.790814958438,"Broetchen",8.625,"Donnerstag",0,"2016","4","7","Osterferien","0"
2016-04-08,256.02856475427,"Broetchen",9,"Freitag",0,"2016","4","8","Osterferien","0"
2016-04-09,350.321119468727,"Broetchen",10.125,"Samstag",0,"2016","4","9","Osterferien","0"
2016-04-10,396.748147555459,"Broetchen",10.875,"Sonntag",0,"2016","4","10","0","0"
2016-04-11,266.366625292038,"Broetchen",10,"Montag",0,"2016","4","11","0","0"
2016-04-12,258.442290134172,"Broetchen",8,"Dienstag",0,"2016","4","12","0","0"
2016-04-13,264.607767409568,"Broetchen",9.75,"Mittwoch",0,"2016","4","13","0","0"
2016-04-14,265.260826538153,"Broetchen",10,"Donnerstag",0,"2016","4","14","0","0"
2016-04-15,252.480598904069,"Broetchen",10.625,"Freitag",0,"2016","4","15","0","0"
2016-04-16,343.737114318693,"Broetchen",12.75,"Samstag",0,"2016","4","16","0","0"
2016-04-17,414.521614252364,"Broetchen",9.875,"Sonntag",0,"2016","4","17","0","0"
2016-04-18,278.295779079878,"Broetchen",9.625,"Montag",0,"2016","4","18","0","0"
2016-04-19,246.549064599033,"Broetchen",9.5,"Dienstag",0,"2016","4","19","0","0"
2016-04-20,237.679797411646,"Broetchen",10.5,"Mittwoch",0,"2016","4","20","0","0"
2016-04-21,275.748854017986,"Broetchen",11.625,"Donnerstag",0,"2016","4","21","0","0"
2016-04-22,275.38376345089,"Broetchen",10.5,"Freitag",0,"2016","4","22","0","0"
2016-04-23,332.231280619225,"Broetchen",8.875,"Samstag",0,"2016","4","23","0","0"
2016-04-24,390.150348783304,"Broetchen",5.75,"Sonntag",0,"2016","4","24","0","0"
2016-04-25,291.664653265081,"Broetchen",4.625,"Montag",0,"2016","4","25","0","0"
2016-04-26,259.458654116745,"Broetchen",2.5,"Dienstag",0,"2016","4","26","0","0"
2016-04-27,245.398926176158,"Broetchen",4.875,"Mittwoch",0,"2016","4","27","0","0"
2016-04-28,253.333171941653,"Broetchen",7.5,"Donnerstag",0,"2016","4","28","0","0"
2016-04-29,303.736923397452,"Broetchen",9.75,"Freitag",0,"2016","4","29","0","0"
2016-04-30,358.802853523612,"Broetchen",8,"Samstag",0,"2016","4","30","0","0"
2016-05-01,482.578324661218,"Broetchen",10.75,"Sonntag",0,"2016","5","1","0","0"
2016-05-02,320.995419915468,"Broetchen",17.875,"Montag",0,"2016","5","2","0","0"
2016-05-03,289.708731482993,"Broetchen",11.375,"Dienstag",0,"2016","5","3","0","0"
2016-05-04,340.854574986743,"Broetchen",12.375,"Mittwoch",0,"2016","5","4","0","0"
2016-05-05,520.85778075021,"Broetchen",15.125,"Donnerstag",0,"2016","5","5","0","0"
2016-05-06,549.571974612779,"Broetchen",19,"Freitag",0,"2016","5","6","0","0"
2016-05-07,513.379310537856,"Broetchen",22.125,"Samstag",0,"2016","5","7","0","0"
2016-05-08,603.774496490781,"Broetchen",21.375,"Sonntag",0,"2016","5","8","0","0"
2016-05-09,316.234375653089,"Broetchen",19.875,"Montag",0,"2016","5","9","0","0"
2016-05-10,305.219598795191,"Broetchen",20.875,"Dienstag",0,"2016","5","10","0","0"
2016-05-11,309.345908790116,"Broetchen",20.625,"Mittwoch",0,"2016","5","11","0","0"
2016-05-12,322.631252723179,"Broetchen",15.625,"Donnerstag",0,"2016","5","12","0","0"
2016-05-13,329.450437716182,"Broetchen",17.5,"Freitag",0,"2016","5","13","0","0"
2016-05-14,451.821867120768,"Broetchen",10,"Samstag",0,"2016","5","14","0","0"
2016-05-15,522.220037792634,"Broetchen",9.75,"Sonntag",0,"2016","5","15","0","0"
2016-05-16,571.613453642502,"Broetchen",11.25,"Montag",0,"2016","5","16","0","0"
2016-05-17,399.004465280682,"Broetchen",10.75,"Dienstag",0,"2016","5","17","0","0"
2016-05-18,374.186876677991,"Broetchen",16.75,"Mittwoch",0,"2016","5","18","0","0"
2016-05-19,332.185760629374,"Broetchen",19.5,"Donnerstag",0,"2016","5","19","0","0"
2016-05-20,349.453247646396,"Broetchen",14.75,"Freitag",0,"2016","5","20","0","0"
2016-05-21,417.308630991789,"Broetchen",19.375,"Samstag",0,"2016","5","21","0","0"
2016-05-22,399.272621728124,"Broetchen",25,"Sonntag",0,"2016","5","22","0","0"
2016-05-23,339.099125176726,"Broetchen",15.5,"Montag",0,"2016","5","23","0","0"
2016-05-24,297.823624960247,"Broetchen",14.25,"Dienstag",0,"2016","5","24","0","0"
2016-05-25,275.388396878139,"Broetchen",16.5,"Mittwoch",0,"2016","5","25","0","0"
2016-05-26,382.775874053643,"Broetchen",14.375,"Donnerstag",0,"2016","5","26","0","0"
2016-05-27,428.082278565753,"Broetchen",15.875,"Freitag",0,"2016","5","27","0","0"
2016-05-28,475.9291538663,"Broetchen",18.625,"Samstag",0,"2016","5","28","0","0"
2016-05-29,536.394778519185,"Broetchen",17,"Sonntag",0,"2016","5","29","0","0"
2016-05-30,352.200537133603,"Broetchen",20.25,"Montag",0,"2016","5","30","0","0"
2016-05-31,336.967608768399,"Broetchen",20.625,"Dienstag",0,"2016","5","31","0","0"
2016-06-01,329.675592570305,"Broetchen",21.75,"Mittwoch",0,"2016","6","1","0","0"
2016-06-02,300.201116439216,"Broetchen",21.5,"Donnerstag",0,"2016","6","2","0","0"
2016-06-03,360.161707281065,"Broetchen",21.875,"Freitag",0,"2016","6","3","0","0"
2016-06-04,484.977536743856,"Broetchen",24.5,"Samstag",0,"2016","6","4","0","0"
2016-06-05,505.183025938884,"Broetchen",25.25,"Sonntag",0,"2016","6","5","0","0"
2016-06-06,336.086485363912,"Broetchen",22.875,"Montag",0,"2016","6","6","0","0"
2016-06-07,335.422218343796,"Broetchen",25.375,"Dienstag",0,"2016","6","7","0","0"
2016-06-08,359.982420677576,"Broetchen",18.875,"Mittwoch",0,"2016","6","8","0","0"
2016-06-09,346.890563142984,"Broetchen",19.5,"Donnerstag",0,"2016","6","9","0","0"
2016-06-10,382.462286135426,"Broetchen",18.125,"Freitag",0,"2016","6","10","0","0"
2016-06-11,411.583071431955,"Broetchen",17.375,"Samstag",0,"2016","6","11","0","0"
2016-06-12,493.709599656085,"Broetchen",13.875,"Sonntag",0,"2016","6","12","0","0"
2016-06-13,321.713222457414,"Broetchen",15.25,"Montag",0,"2016","6","13","0","0"
2016-06-14,306.10547510178,"Broetchen",16.5,"Dienstag",0,"2016","6","14","0","0"
2016-06-15,279.035829075679,"Broetchen",18.25,"Mittwoch",0,"2016","6","15","0","0"
2016-06-16,305.679673037153,"Broetchen",18.25,"Donnerstag",0,"2016","6","16","0","0"
2016-06-17,349.831794411109,"Broetchen",18.125,"Freitag",0,"2016","6","17","0","0"
2016-06-18,455.115566690297,"Broetchen",18,"Samstag",1,"2016","6","18","0","0"
2016-06-19,515.510722561944,"Broetchen",16,"Sonntag",1,"2016","6","19","0","0"
2016-06-20,414.129888774016,"Broetchen",20.875,"Montag",1,"2016","6","20","0","0"
2016-06-21,390.81874030213,"Broetchen",19.875,"Dienstag",1,"2016","6","21","0","0"
2016-06-22,437.625292013129,"Broetchen",22.125,"Mittwoch",1,"2016","6","22","0","0"
2016-06-23,444.85642620105,"Broetchen",27.875,"Donnerstag",1,"2016","6","23","0","0"
2016-06-24,504.789708077128,"Broetchen",24.125,"Freitag",1,"2016","6","24","0","0"
2016-06-25,770.940264429072,"Broetchen",18.25,"Samstag",1,"2016","6","25","0","0"
2016-06-26,673.058408685448,"Broetchen",19.25,"Sonntag",1,"2016","6","26","0","0"
2016-06-27,457.726032088298,"Broetchen",19.375,"Montag",0,"2016","6","27","0","0"
2016-06-28,402.680603677028,"Broetchen",18.375,"Dienstag",0,"2016","6","28","0","0"
2016-06-29,370.9905058322,"Broetchen",18.75,"Mittwoch",0,"2016","6","29","0","0"
2016-06-30,402.024053504751,"Broetchen",18.25,"Donnerstag",0,"2016","6","30","0","0"
2016-07-01,359.955266934243,"Broetchen",19.25,"Freitag",0,"2016","7","1","0","0"
2016-07-02,458.046656207515,"Broetchen",15.625,"Samstag",0,"2016","7","2","0","0"
2016-07-03,549.801708096745,"Broetchen",17.125,"Sonntag",0,"2016","7","3","0","0"
2016-07-04,366.052910892549,"Broetchen",17.25,"Montag",0,"2016","7","4","0","0"
2016-07-05,390.290376373584,"Broetchen",17.125,"Dienstag",0,"2016","7","5","0","0"
2016-07-06,423.119096446191,"Broetchen",16.5,"Mittwoch",0,"2016","7","6","0","0"
2016-07-08,406.844268769529,"Broetchen",19.125,"Freitag",0,"2016","7","8","0","0"
2016-07-09,411.184304372527,"Broetchen",19.125,"Samstag",0,"2016","7","9","0","0"
2016-07-10,603.862275871903,"Broetchen",24.125,"Sonntag",0,"2016","7","10","0","0"
2016-07-11,434.120775058025,"Broetchen",20,"Montag",0,"2016","7","11","0","0"
2016-07-12,442.540104956313,"Broetchen",19.125,"Dienstag",0,"2016","7","12","0","0"
2016-07-13,441.154248420539,"Broetchen",16.375,"Mittwoch",0,"2016","7","13","0","0"
2016-07-14,477.904668200072,"Broetchen",16.375,"Donnerstag",0,"2016","7","14","0","0"
2016-07-15,455.61544571849,"Broetchen",17,"Freitag",0,"2016","7","15","0","0"
2016-07-16,501.587558806011,"Broetchen",18,"Samstag",0,"2016","7","16","0","0"
2016-07-17,666.527946705603,"Broetchen",17.25,"Sonntag",0,"2016","7","17","0","0"
2016-07-19,498.531530465481,"Broetchen",22.375,"Dienstag",0,"2016","7","19","0","0"
2016-07-20,504.911090771417,"Broetchen",26,"Mittwoch",0,"2016","7","20","0","0"
2016-07-21,518.05696353344,"Broetchen",25.875,"Donnerstag",0,"2016","7","21","0","0"
2016-07-22,552.606019978418,"Broetchen",26,"Freitag",0,"2016","7","22","0","0"
2016-07-23,649.673625708709,"Broetchen",25.375,"Samstag",0,"2016","7","23","0","0"
2016-07-24,642.671545332675,"Broetchen",25.25,"Sonntag",0,"2016","7","24","0","0"
2016-07-25,578.144391563216,"Broetchen",25.375,"Montag",0,"2016","7","25","Sommerferien","0"
2016-07-26,591.405293925478,"Broetchen",21.875,"Dienstag",0,"2016","7","26","Sommerferien","0"
2016-07-27,599.470800802549,"Broetchen",21.375,"Mittwoch",0,"2016","7","27","Sommerferien","0"
2016-07-28,589.818472576254,"Broetchen",21.25,"Donnerstag",0,"2016","7","28","Sommerferien","0"
2016-07-29,585.737375255411,"Broetchen",21,"Freitag",0,"2016","7","29","Sommerferien","0"
2016-07-30,654.881851014471,"Broetchen",19.625,"Samstag",0,"2016","7","30","Sommerferien","0"
2016-07-31,705.270631053338,"Broetchen",17.375,"Sonntag",0,"2016","7","31","Sommerferien","0"
2016-08-01,612.243855464434,"Broetchen",18.5,"Montag",0,"2016","8","1","Sommerferien","0"
2016-08-02,640.359288495899,"Broetchen",19.75,"Dienstag",0,"2016","8","2","Sommerferien","0"
2016-08-03,546.681324306856,"Broetchen",19.375,"Mittwoch",0,"2016","8","3","Sommerferien","0"
2016-08-04,572.9375007087,"Broetchen",20.375,"Donnerstag",0,"2016","8","4","Sommerferien","0"
2016-08-05,582.139047360436,"Broetchen",20.5,"Freitag",0,"2016","8","5","Sommerferien","0"
2016-08-06,627.399879345698,"Broetchen",17.5,"Samstag",0,"2016","8","6","Sommerferien","0"
2016-08-07,717.630142641236,"Broetchen",21.125,"Sonntag",0,"2016","8","7","Sommerferien","0"
2016-08-08,590.364639279926,"Broetchen",19,"Montag",0,"2016","8","8","Sommerferien","0"
2016-08-09,614.057655871662,"Broetchen",15.375,"Dienstag",0,"2016","8","9","Sommerferien","0"
2016-08-10,591.248086981698,"Broetchen",14.5,"Mittwoch",0,"2016","8","10","Sommerferien","0"
2016-08-11,598.898338586543,"Broetchen",13.875,"Donnerstag",0,"2016","8","11","Sommerferien","0"
2016-08-12,628.540557526445,"Broetchen",18.25,"Freitag",0,"2016","8","12","Sommerferien","0"
2016-08-13,738.269009184729,"Broetchen",18.125,"Samstag",0,"2016","8","13","Sommerferien","0"
2016-08-16,563.245539657153,"Broetchen",19.375,"Dienstag",0,"2016","8","16","Sommerferien","0"
2016-08-17,580.959984588054,"Broetchen",19.571428,"Mittwoch",0,"2016","8","17","Sommerferien","0"
2016-08-18,517.663284471291,"Broetchen",18.25,"Donnerstag",0,"2016","8","18","Sommerferien","0"
2016-08-19,547.814607365311,"Broetchen",20.375,"Freitag",0,"2016","8","19","Sommerferien","0"
2016-08-20,727.82813857717,"Broetchen",20.25,"Samstag",0,"2016","8","20","Sommerferien","0"
2016-08-21,611.969263585254,"Broetchen",19.875,"Sonntag",0,"2016","8","21","Sommerferien","0"
2016-08-22,503.322164342482,"Broetchen",18.375,"Montag",0,"2016","8","22","Sommerferien","0"
2016-08-23,394.591725517269,"Broetchen",21.75,"Dienstag",0,"2016","8","23","Sommerferien","0"
2016-08-24,421.314999974756,"Broetchen",25.375,"Mittwoch",0,"2016","8","24","Sommerferien","0"
2016-08-25,423.336573971822,"Broetchen",28.375,"Donnerstag",0,"2016","8","25","Sommerferien","0"
2016-08-26,457.308960245821,"Broetchen",27.75,"Freitag",0,"2016","8","26","Sommerferien","0"
2016-08-27,591.839425440136,"Broetchen",20.375,"Samstag",0,"2016","8","27","Sommerferien","0"
2016-08-28,601.750589159833,"Broetchen",21.875,"Sonntag",0,"2016","8","28","Sommerferien","0"
2016-08-29,375.061712132817,"Broetchen",18.5,"Montag",0,"2016","8","29","Sommerferien","0"
2016-08-30,363.235887655092,"Broetchen",20.25,"Dienstag",0,"2016","8","30","Sommerferien","0"
2016-08-31,365.214393739474,"Broetchen",23.125,"Mittwoch",0,"2016","8","31","Sommerferien","0"
2016-09-01,414.957000694047,"Broetchen",20.25,"Donnerstag",0,"2016","9","1","Sommerferien","0"
2016-09-02,387.212025911342,"Broetchen",19.125,"Freitag",0,"2016","9","2","Sommerferien","0"
2016-09-03,448.508773592816,"Broetchen",19.25,"Samstag",0,"2016","9","3","Sommerferien","0"
2016-09-04,504.632657854187,"Broetchen",19.25,"Sonntag",0,"2016","9","4","0","0"
2016-09-05,359.122720726491,"Broetchen",19.125,"Montag",0,"2016","9","5","0","0"
2016-09-06,377.634634092805,"Broetchen",21.75,"Dienstag",0,"2016","9","6","0","0"
2016-09-07,335.203709564339,"Broetchen",23.625,"Mittwoch",0,"2016","9","7","0","0"
2016-09-08,414.047201809759,"Broetchen",25.625,"Donnerstag",0,"2016","9","8","0","0"
2016-09-09,388.211917631675,"Broetchen",21.375,"Freitag",0,"2016","9","9","0","0"
2016-09-10,507.689903698188,"Broetchen",23.875,"Samstag",0,"2016","9","10","0","0"
2016-09-11,545.176831557782,"Broetchen",20.875,"Sonntag",0,"2016","9","11","0","0"
2016-09-12,360.218015490865,"Broetchen",25.375,"Montag",0,"2016","9","12","0","0"
2016-09-13,357.809460758136,"Broetchen",27.875,"Dienstag",0,"2016","9","13","0","0"
2016-09-14,362.729463906085,"Broetchen",25.25,"Mittwoch",0,"2016","9","14","0","0"
2016-09-15,349.380070632085,"Broetchen",23.75,"Donnerstag",0,"2016","9","15","0","0"
2016-09-16,351.893580474176,"Broetchen",22.75,"Freitag",0,"2016","9","16","0","0"
2016-09-17,407.185483742369,"Broetchen",18.875,"Samstag",0,"2016","9","17","0","0"
2016-09-18,480.542581284257,"Broetchen",16.75,"Sonntag",0,"2016","9","18","0","0"
2016-09-19,348.610476356749,"Broetchen",17,"Montag",0,"2016","9","19","0","0"
2016-09-20,328.479395676693,"Broetchen",17.5,"Dienstag",0,"2016","9","20","0","0"
2016-09-21,320.751362736203,"Broetchen",18.375,"Mittwoch",0,"2016","9","21","0","0"
2016-09-22,333.491710900249,"Broetchen",18.5,"Donnerstag",0,"2016","9","22","0","0"
2016-09-23,334.835340053426,"Broetchen",18.625,"Freitag",0,"2016","9","23","0","0"
2016-09-24,382.884661267337,"Broetchen",18.625,"Samstag",0,"2016","9","24","0","0"
2016-09-25,467.862772221578,"Broetchen",21.375,"Sonntag",0,"2016","9","25","0","0"
2016-09-26,288.924972627933,"Broetchen",18.25,"Montag",0,"2016","9","26","0","0"
2016-09-27,308.430274429297,"Broetchen",19.875,"Dienstag",0,"2016","9","27","0","0"
2016-09-28,276.95747509989,"Broetchen",19.125,"Mittwoch",0,"2016","9","28","0","0"
2016-09-29,304.639393081772,"Broetchen",17.375,"Donnerstag",0,"2016","9","29","0","0"
2016-09-30,292.054154725351,"Broetchen",14,"Freitag",0,"2016","9","30","0","0"
2016-10-01,422.462880305042,"Broetchen",15.875,"Samstag",0,"2016","10","1","0","0"
2016-10-02,562.125467854407,"Broetchen",15.75,"Sonntag",0,"2016","10","2","0","0"
2016-10-03,484.636032498125,"Broetchen",14.375,"Montag",0,"2016","10","3","0","0"
2016-10-04,334.855690002673,"Broetchen",13.25,"Dienstag",0,"2016","10","4","0","0"
2016-10-05,313.330103838322,"Broetchen",12,"Mittwoch",0,"2016","10","5","0","0"
2016-10-06,345.113524952996,"Broetchen",11.25,"Donnerstag",0,"2016","10","6","0","0"
2016-10-07,383.204234938422,"Broetchen",11.125,"Freitag",0,"2016","10","7","0","0"
2016-10-08,366.932902975983,"Broetchen",11.625,"Samstag",0,"2016","10","8","0","0"
2016-10-09,496.810974350594,"Broetchen",9.125,"Sonntag",0,"2016","10","9","0","0"
2016-10-10,380.153458343839,"Broetchen",11.125,"Montag",0,"2016","10","10","0","0"
2016-10-11,376.573866608268,"Broetchen",9.875,"Dienstag",0,"2016","10","11","0","0"
2016-10-12,344.070542410265,"Broetchen",9.75,"Mittwoch",0,"2016","10","12","0","0"
2016-10-13,373.773464347884,"Broetchen",10.875,"Donnerstag",0,"2016","10","13","0","0"
2016-10-14,362.891896618259,"Broetchen",9.125,"Freitag",0,"2016","10","14","0","0"
2016-10-15,419.758055396142,"Broetchen",8.625,"Samstag",0,"2016","10","15","0","0"
2016-10-16,531.445003131207,"Broetchen",11.375,"Sonntag",0,"2016","10","16","0","0"
